text,text_clean,token,normalisasi,stopwords,stemming,label
"@ardisatriawan Penemu ganti lithium ga d suport
Penemu ganti pemadam kebakaran ga d suport
Penemu air jadi bahan bakar ga d auport
Penemu obat kanker tumor ga d suport
Bahkan penemu berbagai pengobatan kedokteran yg terjangkau dan efektf dikeluarkan dari IGI
Masih banyak lg penemu2 anak bangsa",penemu ganti lithium ga d suport penemu ganti pemadam kebakaran ga d suport penemu air jadi bahan bakar ga d auport penemu obat kanker tumor ga d suport bahkan penemu berbagai pengobatan kedokteran yg terjangkau dan efektf dikeluarkan dari igi masih banyak lg penemu anak bangsa,penemu ganti lithium ga d suport penemu ganti pemadam kebakaran ga d suport penemu air jadi bahan bakar ga d auport penemu obat kanker tumor ga d suport bahkan penemu berbagai pengobatan kedokteran yg terjangkau dan efektf dikeluarkan dari igi masih banyak lg penemu anak bangsa,penemu ganti lithium tidak di suport penemu ganti pemadam kebakaran tidak di suport penemu air jadi bahan bakar tidak di auport penemu obat kanker tumor tidak di suport bahkan penemu berbagai pengobatan kedokteran yang terjangkau dan efektf dikeluarkan dari igi masih banyak lagi penemu anak bangsa,penemu ganti lithium suport penemu ganti pemadam kebakaran suport penemu air bahan bakar auport penemu obat kanker tumor suport penemu pengobatan kedokteran terjangkau efektf dikeluarkan igi penemu anak bangsa,temu ganti lithium suport temu ganti madam bakar suport temu air bahan bakar auport temu obat kanker tumor suport temu obat dokter jangkau efektf keluar igi temu anak bangsa,Negatif
Krisantus Kurniawan Apresiasi Dedikasi Relawan Pemadam Kebakaran Bakti 28 https://t.co/7TydSo9YnC,krisantus kurniawan apresiasi dedikasi relawan pemadam kebakaran bakti,krisantus kurniawan apresiasi dedikasi relawan pemadam kebakaran bakti,krisantus kurniawan apresiasi dedikasi relawan pemadam kebakaran bakti,krisantus kurniawan apresiasi dedikasi relawan pemadam kebakaran bakti,krisantus kurniawan apresiasi dedikasi rawan madam bakar bakti,Positif
"Terima kasih kepada M. Aziz Fauzi dan M. Reyhan Destaki selaku Operator Rescue DAMKAR Kabupaten Bogor, serta seluruh petugas Damkar Kabupaten Bogor atas kerja sama dan dukungannya dalam pembuatan video ini serta dalam mendukung upaya konservasi makaka.",terima kasih kepada m aziz fauzi dan m reyhan destaki selaku operator rescue damkar kabupaten bogor serta seluruh petugas damkar kabupaten bogor atas kerja sama dan dukungannya dalam pembuatan video ini serta dalam mendukung upaya konservasi makaka,terima kasih kepada m aziz fauzi dan m reyhan destaki selaku operator rescue damkar kabupaten bogor serta seluruh petugas damkar kabupaten bogor atas kerja sama dan dukungannya dalam pembuatan video ini serta dalam mendukung upaya konservasi makaka,terima kasih kepada m aziz fauzi dan m reyhan destaki selaku operator rescue damkar kabupaten bogor serta seluruh petugas damkar kabupaten bogor atas kerja sama dan dukungannya dalam pembuatan video ini serta dalam mendukung upaya konservasi makaka,terima kasih m aziz fauzi m reyhan destaki operator rescue damkar kabupaten bogor petugas damkar kabupaten bogor kerja dukungannya pembuatan video mendukung upaya konservasi makaka,terima kasih m aziz fauzi m reyhan destaki operator rescue damkar kabupaten bogor tugas damkar kabupaten bogor kerja dukung buat video dukung upaya konservasi makaka,Positif
"@TaliUdeng 5. Petugas Damkar
6. Dapur embege",petugas damkar dapur embege,petugas damkar dapur embege,petugas damkar dapur embege,petugas damkar dapur embege,tugas damkar dapur embege,Negatif
@keonhouq tolong panggilin pemadam kebakaran sekarang plis dd ð¹ð¹,tolong panggilin pemadam kebakaran sekarang plis dd,tolong panggilin pemadam kebakaran sekarang plis dd,tolong panggilin pemadam kebakaran sekarang tolong dd,tolong panggilin pemadam kebakaran tolong dd,tolong panggilin madam bakar tolong dd,Netral
"Audrey, Jemaah Haji 18 Tahun Asal Kota Bandung https://t.co/gha0wXC31a",audrey jemaah haji tahun asal kota bandung,audrey jemaah haji tahun asal kota bandung,audrey jemaah haji tahun asal kota bandung,audrey jemaah haji kota bandung,audrey jemaah haji kota bandung,Negatif
"ã¤
Entah karena hujan turun sejak pagi atau karena tadi tanpa sengaja ia menemukan foto lama Baskara di galeri ponselnya, kepalanya terasa terlalu penuh untuk berada di dalam kamar kosan kecilnya terus-menerus.

Maka selepas pulang, Diratama memilih berjalan tanpa tujuan.
ã¤",entah karena hujan turun sejak pagi atau karena tadi tanpa sengaja ia menemukan foto lama baskara di galeri ponselnya kepalanya terasa terlalu penuh untuk berada di dalam kamar kosan kecilnya terusmenerus maka selepas pulang diratama memilih berjalan tanpa tujuan,entah karena hujan turun sejak pagi atau karena tadi tanpa sengaja ia menemukan foto lama baskara di galeri ponselnya kepalanya terasa terlalu penuh untuk berada di dalam kamar kosan kecilnya terusmenerus maka selepas pulang diratama memilih berjalan tanpa tujuan,entah karena hujan turun sejak pagi atau karena tadi tanpa sengaja ia menemukan foto lama baskara di galeri ponselnya kepalanya terasa terlalu penuh untuk berada di dalam kamar kosan kecilnya terusmenerus maka selepas pulang diratama memilih berjalan tanpa tujuan,hujan turun pagi sengaja menemukan foto baskara galeri ponselnya kepalanya penuh kamar kosan kecilnya terusmenerus selepas pulang diratama memilih berjalan tujuan,hujan turun pagi sengaja temu foto baskara galeri ponselnya kepala penuh kamar kosan kecil terusmenerus lepas pulang diratama pilih jalan tuju,Negatif
"@tanyarlfes Kamu bisa cari di IG dengan keyword damkar (daerah kamu) atau pemadam kebakaran (daerah kamu). Kalau nggak ada, bisa search damkar terdekat di google, biasanya ada kontaknya dan bisa lewat whatsapp. Aku udah 2x hubungi damkar dan dibalas cuma selang beberapa detik.",kamu bisa cari di ig dengan keyword damkar daerah kamu atau pemadam kebakaran daerah kamu kalau nggak ada bisa search damkar terdekat di google biasanya ada kontaknya dan bisa lewat whatsapp aku udah x hubungi damkar dan dibalas cuma selang beberapa detik,kamu bisa cari di ig dengan keyword damkar daerah kamu atau pemadam kebakaran daerah kamu kalau nggak ada bisa search damkar terdekat di google biasanya ada kontaknya dan bisa lewat whatsapp aku udah x hubungi damkar dan dibalas cuma selang beberapa detik,kamu bisa cari di ig dengan keyword damkar daerah kamu atau pemadam kebakaran daerah kamu kalau tidak ada bisa search damkar terdekat di google biasanya ada kontaknya dan bisa lewat whatsapp aku sudah x hubungi damkar dan dibalas hanya selang beberapa detik,cari ig keyword damkar daerah pemadam kebakaran daerah search damkar terdekat google kontaknya whatsapp x hubungi damkar dibalas selang detik,cari ig keyword damkar daerah madam bakar daerah search damkar dekat google kontak whatsapp x hubung damkar balas selang detik,Negatif
"bokap nyiapin 50, gue bilang gausah, itu tugas mereka, tapi kekeuh jadi yaudah gue sodorin tu ke petugas, mereka bilang waduh jangan mas gausah

luar biasa memang damkar kita",bokap nyiapin gue bilang gausah itu tugas mereka tapi kekeuh jadi yaudah gue sodorin tu ke petugas mereka bilang waduh jangan mas gausah luar biasa memang damkar kita,bokap nyiapin gue bilang gausah itu tugas mereka tapi kekeuh jadi yaudah gue sodorin tu ke petugas mereka bilang waduh jangan mas gausah luar biasa memang damkar kita,bapak nyiapin aku bilang tidak itu tugas mereka tapi kukuh jadi yasudah aku sodorin itu ke petugas mereka bilang aduh jangan kakak tidak luar biasa memang damkar kita,nyiapin bilang tugas kukuh yasudah sodorin petugas bilang aduh kakak damkar,nyiapin bilang tugas kukuh yasudah sodorin tugas bilang aduh kakak damkar,Negatif
"Petugas rescue pemadam kebakaran Johar Baru, Jakarta Pusat, mengevakuasi seekor sapi ngamuk yang tercebur ke dalam saluran air di Jalan Kramat Jaya Baru.

#damkar #evakuasisapi #joharbaru #jakartapusat https://t.co/x7ganzwr9T",petugas rescue pemadam kebakaran johar baru jakarta pusat mengevakuasi seekor sapi ngamuk yang tercebur ke dalam saluran air di jalan kramat jaya baru,petugas rescue pemadam kebakaran johar baru jakarta pusat mengevakuasi seekor sapi ngamuk yang tercebur ke dalam saluran air di jalan kramat jaya baru,petugas rescue pemadam kebakaran johar baru jakarta pusat mengevakuasi seekor sapi ngamuk yang tercebur ke dalam saluran air di jalan kramat jaya baru,petugas rescue pemadam kebakaran johar jakarta pusat mengevakuasi seekor sapi ngamuk tercebur saluran air jalan kramat jaya,tugas rescue madam bakar johar jakarta pusat evakuasi ekor sapi ngamuk cebur salur air jalan kramat jaya,Negatif
"Bhabinkamtibmas Desa Antap  Atensi Sosialisasi &amp; Simulasi Pencegahan serta Penanggulangan Bahaya Kebakaran oleh Bidang IV Pemadam Kebakaran Satpol PP Kab. Tabanan Kamis (21/5/2026)

@kapoldabaliofficial
@poldabali
@polrestabanan
@divisihumaspolri
@polripresisi
@polisi_indonesia https://t.co/Y9jtmHBZAK",bhabinkamtibmas desa antap atensi sosialisasi amp simulasi pencegahan serta penanggulangan bahaya kebakaran oleh bidang iv pemadam kebakaran satpol pp kab tabanan kamis,bhabinkamtibmas desa antap atensi sosialisasi amp simulasi pencegahan serta penanggulangan bahaya kebakaran oleh bidang iv pemadam kebakaran satpol pp kab tabanan kamis,bhabinkamtibmas desa antap atensi sosialisasi sampai simulasi pencegahan serta penanggulangan bahaya kebakaran oleh bidang iv pemadam kebakaran satpol pp kab tabanan kamis,bhabinkamtibmas desa antap atensi sosialisasi simulasi pencegahan penanggulangan bahaya kebakaran bidang iv pemadam kebakaran satpol pp kab tabanan kamis,bhabinkamtibmas desa antap atensi sosialisasi simulasi cegah tanggulang bahaya bakar bidang iv madam bakar satpol pp kab taban kamis,Positif
"ï¸ï¸ ï¸ï¸ 

ï¸ï¸ ï¸ï¸ 

Nyai Larasati bungkam tidak banyak berkomentar. Harusnya, beberapa tahun lagi pekerjaannya akan dipindahtangankan kepadaku. Apa daya, kalau sudah begini ia terpaksa untuk bekerja lebih lama sembari memikirkan nasib padepokan.

ï¸ï¸ ï¸ï¸ 

ï¸ï¸ ï¸ï¸",nyai larasati bungkam tidak banyak berkomentar harusnya beberapa tahun lagi pekerjaannya akan dipindahtangankan kepadaku apa daya kalau sudah begini ia terpaksa untuk bekerja lebih lama sembari memikirkan nasib padepokan,nyai larasati bungkam tidak banyak berkomentar harusnya beberapa tahun lagi pekerjaannya akan dipindahtangankan kepadaku apa daya kalau sudah begini ia terpaksa untuk bekerja lebih lama sembari memikirkan nasib padepokan,nyai larasati bungkam tidak banyak berkomentar harusnya beberapa tahun lagi pekerjaannya akan dipindahtangankan kepadaku apa daya kalau sudah begini ia terpaksa untuk bekerja lebih lama sembari memikirkan nasib padepokan,nyai larasati bungkam berkomentar pekerjaannya dipindahtangankan kepadaku daya terpaksa sembari memikirkan nasib padepokan,nyai larasati bungkam komentar kerja dipindahtangankan kepada daya paksa sembari pikir nasib padepokan,Negatif
Bhabinkamtibmas Desa Sukosari Aipda Lintang Febianto melaksanakan sambang dan himbauan kamtibmas kepada warga di Dusun Jaban RT 01 RW 09 Desa Sukosari. https://t.co/hDE9ISTvMM,bhabinkamtibmas desa sukosari aipda lintang febianto melaksanakan sambang dan himbauan kamtibmas kepada warga di dusun jaban rt rw desa sukosari,bhabinkamtibmas desa sukosari aipda lintang febianto melaksanakan sambang dan himbauan kamtibmas kepada warga di dusun jaban rt rw desa sukosari,bhabinkamtibmas desa sukosari aipda lintang febianto melaksanakan sambang dan himbauan kamtibmas kepada warga di dusun jaban rt rw desa sukosari,bhabinkamtibmas desa sukosari aipda lintang febianto melaksanakan sambang himbauan kamtibmas warga dusun jaban rt rw desa sukosari,bhabinkamtibmas desa sukosari aipda lintang febianto laksana sambang himbauan kamtibmas warga dusun jab rt rw desa sukosari,Netral
"aku juga belum terbiasa liat orang"" di istana pake setelan jas dan bawa hp. pas eps 1 scene kebakaran aku sempet kaget 'lho kok bisa ada pemadam?' ð­ð­",aku juga belum terbiasa liat orang di istana pake setelan jas dan bawa hp pas eps scene kebakaran aku sempet kaget lho kok bisa ada pemadam,aku juga belum terbiasa liat orang di istana pake setelan jas dan bawa hp pas eps scene kebakaran aku sempet kaget lho kok bisa ada pemadam,aku juga belum terbiasa lihat orang di istana pakai setelan jas dan bawa hp pas eps scene kebakaran aku sempet kaget lho kok bisa ada pemadam,terbiasa lihat orang istana pakai setelan jas bawa hp pas eps scene kebakaran sempet kaget pemadam,biasa lihat orang istana pakai setel jas bawa hp pas eps scene bakar sempet kaget madam,Positif
"bru inget pernah nge tweet begini pas rerun luke pemadam kebakaran.... ya bner sih endingnya balik. TAPI PAS BANNER SUMMER SKIES KAN KOCAK, mana pity 80ðð»ðð»ðð»",bru inget pernah nge tweet begini pas rerun luke pemadam kebakaran ya bner sih endingnya balik tapi pas banner summer skies kan kocak mana pity,bru inget pernah nge tweet begini pas rerun luke pemadam kebakaran ya bner sih endingnya balik tapi pas banner summer skies kan kocak mana pity,baru ingat pernah nge tweet begini pas rerun luke pemadam kebakaran ya bner sih endingnya balik tapi pas banner summer skies kan kocak mana pity,nge tweet pas rerun luke pemadam kebakaran bner endingnya pas banner summer skies kocak pity,nge tweet pas rerun luke madam bakar bner endingnya pas banner summer skies kocak pity,Positif
@starfess konon haters sedang mencari pemadam kebakaran,konon haters sedang mencari pemadam kebakaran,konon haters sedang mencari pemadam kebakaran,konon haters sedang mencari pemadam kebakaran,konon haters mencari pemadam kebakaran,konon haters cari madam bakar,Negatif
pemadam kebakaran emang,pemadam kebakaran emang,pemadam kebakaran emang,pemadam kebakaran memang,pemadam kebakaran,madam bakar,Netral
@Lijeau @_ Halo dd! Kalo bisa melenceng aku gue mau jadi petugas damkar sih. Kenapa mau jadi komedian? Karena suka liat orang lain ketawa ya?,halo dd kalo bisa melenceng aku gue mau jadi petugas damkar sih kenapa mau jadi komedian karena suka liat orang lain ketawa ya,halo dd kalo bisa melenceng aku gue mau jadi petugas damkar sih kenapa mau jadi komedian karena suka liat orang lain ketawa ya,halo dd kalau bisa melenceng aku aku mau jadi petugas damkar sih kenapa mau jadi komedian karena suka lihat orang lain tawa ya,halo dd melenceng petugas damkar komedian suka lihat orang tawa,halo dd lenceng tugas damkar komedian suka lihat orang tawa,Negatif
"naikin juga gaji guru, nakes, pemadam kebakaran dan pegawai di bidang pelayanan jasa. jangan yang udah kaya makin di perkaya",naikin juga gaji guru nakes pemadam kebakaran dan pegawai di bidang pelayanan jasa jangan yang udah kaya makin di perkaya,naikin juga gaji guru nakes pemadam kebakaran dan pegawai di bidang pelayanan jasa jangan yang udah kaya makin di perkaya,naikin juga gaji guru nakes pemadam kebakaran dan pegawai di bidang pelayanan jasa jangan yang sudah seperti makin di perkaya,naikin gaji guru nakes pemadam kebakaran pegawai bidang pelayanan jasa perkaya,naikin gaji guru nakes madam bakar pegawai bidang layan jasa kaya,Positif
"Ngasih tunjangan Rp50 juta ke para pekerja kebersihan, sampah ma damkar mah ridho daa..

Apalagi petugas kebersihan, sampah, ga semua bisa bekerja  seperti mereka walau kepepet",ngasih tunjangan rp juta ke para pekerja kebersihan sampah ma damkar mah ridho daa apalagi petugas kebersihan sampah ga semua bisa bekerja seperti mereka walau kepepet,ngasih tunjangan rp juta ke para pekerja kebersihan sampah ma damkar mah ridho daa apalagi petugas kebersihan sampah ga semua bisa bekerja seperti mereka walau kepepet,ngasih tunjangan rp juta ke para pekerja kebersihan sampah ma damkar mah ridho daa apalagi petugas kebersihan sampah tidak semua bisa bekerja seperti mereka walau kepepet,ngasih tunjangan rp juta pekerja kebersihan sampah ma damkar mah ridho daa petugas kebersihan sampah kepepet,ngasih tunjang rp juta kerja bersih sampah ma damkar mah ridho daa tugas bersih sampah pepet,Negatif
Kodam IX Udayana Lantik 1.407 Prajurit Tamtama Baru https://t.co/S81rECy4Ed,kodam ix udayana lantik prajurit tamtama baru,kodam ix udayana lantik prajurit tamtama baru,kodam ix udayana lantik prajurit tamtama baru,kodam ix udayana lantik prajurit tamtama,kodam ix udayana lantik prajurit tamtama,Positif
"Serem bgt ada kebakaran cuma beberapa blok dr rumah gw, pantesan td ada suara mobil pemadam kebakaran dikira yg kebakaran dibelakang tau nya bener2  dideket rumah, sampe 10 mobil pemadam kebakaran gila karena mobilnya gak bisa langsung eksekusi didepan tempat kebakaran",serem bgt ada kebakaran cuma beberapa blok dr rumah gw pantesan td ada suara mobil pemadam kebakaran dikira yg kebakaran dibelakang tau nya bener dideket rumah sampe mobil pemadam kebakaran gila karena mobilnya gak bisa langsung eksekusi didepan tempat kebakaran,serem bgt ada kebakaran cuma beberapa blok dr rumah gw pantesan td ada suara mobil pemadam kebakaran dikira yg kebakaran dibelakang tau nya bener dideket rumah sampe mobil pemadam kebakaran gila karena mobilnya gak bisa langsung eksekusi didepan tempat kebakaran,serem sekali ada kebakaran hanya beberapa blok dari rumah aku pantesan tadi ada suara mobil pemadam kebakaran dikira yang kebakaran dibelakang tau nya benar dideket rumah sampai mobil pemadam kebakaran gila karena mobilnya tidak bisa langsung eksekusi didepan tempat kebakaran,serem kebakaran blok rumah pantesan suara mobil pemadam kebakaran kebakaran dibelakang tau nya dideket rumah mobil pemadam kebakaran gila mobilnya langsung eksekusi didepan kebakaran,rem bakar blok rumah pantesan suara mobil madam bakar bakar belakang tau nya dideket rumah mobil madam bakar gila mobil langsung eksekusi depan bakar,Negatif
